year,name,college,pos,height,weight,hand_size,arm_length,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,60yd_shuttle,simple_pos,tag,drafted,player_id,draft_round,draft_pick,team,year_max,age,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,tackles_solo,rec_td,def_int,sacks,college_id,college_link,college_games,college_pass_yds,college_pass_td,college_pass_int,college_pass_cmp_pct,college_rush_yds,college_rush_td,college_rec_yds,college_rec_td,college_tackles,college_sacks,college_ints,college_fumbles,name_for_merge,Link,Name,POS,College,Year,RAS,Alltime RAS,Round,Draft Team
1992.0,Mark Thomas,North Carolina State,DE,77.1,264.0,9.13,34.75,,5.07,17.0,29.0,111.0,4.43,,,DL,"Mark Thomas, North Carolina State",True,ThomMa20,4,89.0,49ers,2001.0,23.0,0.0,0.0,0.0,16.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,27.0,North Carolina State,,,,,,,,,,,,,,,markthomas,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2512"">Link</a>",Mark Thomas,DE,North Carolina State,1992,5.45,2.47,4,49ers
2017.0,Matt Dayes,North Carolina State,RB,68.63,205.0,10.5,30.0,12.0,,18.0,28.0,109.0,,,,RB,"Matt Dayes, North Carolina State",True,DayeMa00,7,252.0,browns,2018.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,4.0,29.0,0.0,9.0,,,North Carolina State,http://www.sports-reference.com/cfb/players/matt-dayes-1.html,45.0,,,,,2856.0,34.0,933.0,6.0,,,,,mattdayes,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=14547"">Link</a>",Matt Dayes,RB,North Carolina State,2017,1.74,2.47,7,browns
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltoverton,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=30075"">Link</a>",LT Overton,DE,Alabama,2026,2.47,2.47,4,cowboys
1993.0,Lamar Thomas,Miami (FL),WR,73.3,163.0,9.13,31.88,,4.58,,34.0,117.0,,,,WR,"Lamar Thomas, Miami (FL)",True,ThomLa00,3,60.0,buccaneers,1998.0,23.0,0.0,0.0,1.0,12.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,106.0,1558.0,,10.0,,,Miami (FL),http://www.sports-reference.com/cfb/players/lamar-thomas-1.html,44.0,,,,,39.0,0.0,2271.0,23.0,,,,,lamarthomas,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2901"">Link</a>",Lamar Thomas,WR,Miami,1993,5.19,2.46,3,buccaneers
1994.0,Lance Teichelman,Texas A&M,DE,76.1,281.0,9.88,33.0,,5.27,25.0,26.5,102.0,4.45,,,DL,"Lance Teichelman, Texas A&M",True,TeicLa20,7,196.0,colts,1994.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Texas A&M,,,,,,,,,,,,,,,lanceteichelman,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3261"">Link</a>",Lance Teichelman,DE,Texas A&amp;M,1994,2.98,2.46,7,colts
2003.0,Gerald Hayes,Pittsburgh,ILB,72.9,238.0,9.25,30.75,,4.75,,30.5,107.0,4.35,,,LB,"Gerald Hayes, Pittsburgh",True,HayeGe20,3,70.0,cardinals,2010.0,22.0,0.0,0.0,4.0,27.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,4.0,5.5,Pittsburgh,http://www.sports-reference.com/cfb/players/gerald-hayes-1.html,13.0,,,,,,,,,,,2.0,,geraldhayes,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6401"">Link</a>",Gerald Hayes,LB,Pittsburgh,2003,1.77,2.46,3,cardinals
2005.0,Kyle Orton,Purdue,QB,76.0,233.0,10.0,30.25,27.0,5.11,,26.5,,4.52,,,QB,"Kyle Orton, Purdue",True,OrtoKy00,4,106.0,bears,2014.0,22.0,0.0,0.0,5.0,40.0,87.0,1613.0,2712.0,18037.0,101.0,69.0,126.0,296.0,4.0,0.0,0.0,0.0,,,,Purdue,http://www.sports-reference.com/cfb/players/kyle-orton-1.html,43.0,8918.0,61.0,24.0,59.3,333.0,6.0,,,,,,,kyleorton,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7180"">Link</a>",Kyle Orton,QB,Purdue,2005,3.55,2.46,4,bears
2015.0,Bobby Hart,Florida State,OG,76.75,329.0,10.13,33.0,,5.46,,,,,,,OL,"Bobby Hart, Florida State",True,HartBo00,7,226.0,giants,2022.0,21.0,0.0,0.0,4.0,27.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Florida State,http://www.sports-reference.com/cfb/players/bobby-hart-1.html,,,,,,,,,,,,,,bobbyhart,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11726"">Link</a>",Bobby Hart,OG,Florida State,2015,1.61,2.46,7,giants
1992.0,Todd Kinchen,Louisiana State,WR,71.3,187.0,9.13,30.88,,4.61,,31.5,109.0,4.02,,,WR,"Todd Kinchen, Louisiana State",True,KincTo00,3,60.0,rams,1998.0,23.0,0.0,0.0,0.0,13.0,83.0,0.0,1.0,0.0,0.0,0.0,7.0,70.0,1.0,95.0,1358.0,,10.0,,,LSU,http://www.sports-reference.com/cfb/players/todd-kinchen-1.html,30.0,,,,,4.0,0.0,1911.0,10.0,,,,,toddkinchen,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2655"">Link</a>",Todd Kinchen,WR,Louisiana State,1992,4.87,2.45,3,rams
2001.0,Josh Booty,Louisiana State,QB,74.5,221.0,9.5,32.0,27.0,4.95,,29.5,105.0,4.48,,,QB,"Josh Booty, Louisiana State",True,JoshBooty4112,6,172.0,seahawks,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,LSU,http://www.sports-reference.com/cfb/players/josh-booty-1.html,20.0,3951.0,24.0,34.0,49.3,-83.0,0.0,,,,,,,joshbooty,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5741"">Link</a>",Josh Booty,QB,Louisiana State,2001,4.65,2.45,6,seahawks
2011.0,Jason Pinkston,Pittsburgh,OT,75.38,317.0,10.25,34.0,,5.39,,26.5,98.0,4.91,,,OL,"Jason Pinkston, Pittsburgh",True,PinkJa00,5,150.0,browns,2013.0,24.0,0.0,0.0,1.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Pittsburgh,http://www.sports-reference.com/cfb/players/jason-pinkston-1.html,,,,,,,,,,,,,,jasonpinkston,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9412"">Link</a>",Jason Pinkston,OT,Pittsburgh,2011,2.38,2.45,5,browns
2014.0,Ahmad Dixon,Baylor,SS,72.0,212.0,9.88,32.25,,4.64,14.0,32.0,111.0,4.5,,,DB,"Ahmad Dixon, Baylor",True,DixoAh00,7,248.0,cowboys,2014.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Baylor,http://www.sports-reference.com/cfb/players/ahmad-dixon-1.html,49.0,,,,,,,,,288.0,1.0,4.0,2.0,ahmaddixon,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11000"">Link</a>",Ahmad Dixon,SS,Baylor,2014,0.92,2.45,7,cowboys
1989.0,Dave Zawatson,California,OT,76.6,274.0,,,,5.4,23.0,27.5,101.0,4.86,,,OL,"Dave Zawatson, California",True,ZawaDa20,2,54.0,bears,1991.0,23.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,California,,,,,,,,,,,,,,,davezawatson,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=937"">Link</a>",Dave Zawatson,OT,California,1989,3.09,2.44,2,bears
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pauldawson,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12130"">Link</a>",Paul Dawson,LB,Texas Christian,2015,1.29,2.44,3,bengals
1991.0,Mike Dumas,Indiana,CB,70.6,178.0,9.25,29.5,,4.67,,34.5,118.0,4.24,,,DB,"Mike Dumas, Indiana",True,DumaMi20,2,28.0,titans,2000.0,22.0,0.0,0.0,4.0,20.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,5.0,Indiana,http://www.sports-reference.com/cfb/players/mike-dumas-1.html,33.0,,,,,,,,,,,5.0,,mikedumas,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2038"">Link</a>",Mike Dumas,CB,Indiana,1991,5.29,2.43,2,titans
1994.0,Ervin Collier,Florida A&M,DT,74.8,287.0,8.88,32.88,,5.14,21.0,26.0,98.0,4.65,,,DL,"Ervin Collier, Florida A&M",True,ErvinCollier2305,3,78.0,patriots,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Florida A&M,,,,,,,,,,,,,,,ervincollier,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3168"">Link</a>",Ervin Collier,DT,Florida A&amp;M,1994,2.02,2.43,3,patriots
1998.0,Joe Jurevicius,Penn State,WR,76.9,231.0,9.5,33.0,,4.66,,31.5,118.0,4.48,,,WR,"Joe Jurevicius, Penn State",True,JureJo00,2,55.0,giants,2007.0,23.0,0.0,0.0,3.0,31.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,4119.0,29.0,1.0,,,Penn State,http://www.sports-reference.com/cfb/players/joe-jurevicius-1.html,45.0,,,,,6.0,0.0,1894.0,15.0,,,,,joejurevicius,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4634"">Link</a>",Joe Jurevicius,WR,Penn State,1998,4.03,2.43,2,giants
2000.0,Jabari Issa,Washington,DT,76.9,296.0,10.88,34.5,,5.14,19.0,31.5,105.0,4.72,,,DL,"Jabari Issa, Washington",True,IssaJa20,6,176.0,cardinals,2001.0,22.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,1.0,Washington,,,,,,,,,,,,,,,jabariissa,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5384"">Link</a>",Jabari Issa,DE,Washington,2000,4.12,2.43,6,cardinals
2013.0,Mike Glennon,North Carolina State,QB,79.13,225.0,9.58,33.13,26.0,4.94,,26.5,102.0,4.52,,,QB,"Mike Glennon, North Carolina State",True,GlenMi00,3,73.0,buccaneers,2021.0,23.0,0.0,0.0,1.0,9.0,40.0,689.0,1147.0,7025.0,47.0,35.0,56.0,140.0,1.0,0.0,0.0,0.0,1.0,,,North Carolina State,http://www.sports-reference.com/cfb/players/mike-glennon-1.html,36.0,7411.0,63.0,31.0,60.4,-280.0,3.0,,,,,,,mikeglennon,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10769"">Link</a>",Mike Glennon,QB,North Carolina State,2013,2.78,2.43,3,buccaneers
2016.0,Rashard Higgins,Colorado State,WR,73.38,196.0,9.75,32.25,,4.64,13.0,32.0,116.0,,,,WR,"Rashard Higgins, Colorado State",True,HiggRa00,5,172.0,browns,2022.0,21.0,0.0,0.0,0.0,13.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,137.0,1890.0,12.0,,,,Colorado State,http://www.sports-reference.com/cfb/players/rashard-higgins-1.html,38.0,,,,,20.0,0.0,3649.0,31.0,,,,,rashardhiggins,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12922"">Link</a>",Rashard Higgins,WR,Colorado State,2016,1.65,2.43,5,browns
1988.0,Chris Gaines,Vanderbilt,OLB,71.9,228.0,10.0,,,4.82,19.0,34.0,110.0,4.4,,,LB,"Chris Gaines, Vanderbilt",True,GainCh20,5,120.0,cardinals,1988.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Vanderbilt,http://www.sports-reference.com/cfb/players/chris-gaines-1.html,22.0,,,,,,,,,,,3.0,,chrisgaines,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=453"">Link</a>",Chris Gaines,LB,Vanderbilt,1988,2.86,2.42,5,cardinals
2007.0,Buster Davis,Florida State,ILB,69.38,239.0,9.13,30.0,,4.51,24.0,35.5,115.0,4.37,,,LB,"Buster Davis, Florida State",True,DaviBu99,3,69.0,cardinals,2008.0,23.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,,Florida State,http://www.sports-reference.com/cfb/players/buster-davis-1.html,26.0,,,,,,,,,200.0,7.0,1.0,2.0,busterdavis,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7726"">Link</a>",Buster Davis,LB,Florida State,2007,1.92,2.42,3,cardinals
2009.0,Cary Harris,Southern California,CB,71.38,187.0,,,,4.58,18.0,,,,,,DB,"Cary Harris, Southern California",True,HarrCa99,6,183.0,bills,2010.0,22.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,,USC,http://www.sports-reference.com/cfb/players/cary-harris-1.html,49.0,,,,,,,,,143.0,0.0,5.0,3.0,caryharris,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8452"">Link</a>",Cary Harris,CB,Southern California,2009,2.73,2.42,6,bills
1990.0,Joe Staysniak,Ohio State,OT,76.3,287.0,9.88,30.88,,5.27,18.0,25.0,94.0,4.6,,,OL,"Joe Staysniak, Ohio State",True,StayJo20,7,185.0,chargers,1996.0,23.0,0.0,0.0,2.0,17.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Ohio State,,,,,,,,,,,,,,,joestaysniak,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1482"">Link</a>",Joe Staysniak,OT,Ohio State,1990,3.74,2.41,7,chargers
1998.0,Glen Steele,Michigan,DE,76.3,292.0,10.25,32.5,,5.15,23.0,27.5,99.0,4.4,,,DL,"Glen Steele, Michigan",True,SteeGl20,4,105.0,bengals,2003.0,23.0,0.0,0.0,0.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,3.5,Michigan,,,,,,,,,,,,,,,glensteele,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4587"">Link</a>",Glen Steele,DE,Michigan,1998,3.92,2.41,4,bengals
1998.0,Phil Ostrowski,Penn State,OG,76.4,282.0,9.13,32.75,,5.44,15.0,26.0,96.0,4.7,,,OL,"Phil Ostrowski, Penn State",True,OstrPh20,5,151.0,49ers,2000.0,22.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Penn State,,,,,,,,,,,,,,,philostrowski,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4729"">Link</a>",Phil Ostrowski,OG,Penn State,1998,2.91,2.41,5,49ers
2010.0,Jammie Kirlew,Indiana,DE,73.25,260.0,,,,5.05,26.0,33.0,111.0,4.74,,,DL,"Jammie Kirlew, Indiana",True,KirlJa99,7,232.0,broncos,2011.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Indiana,http://www.sports-reference.com/cfb/players/jammie-kirlew-1.html,48.0,,,,,,,,,220.0,23.0,0.0,9.0,jammiekirlew,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8955"">Link</a>",Jammie Kirlew,DE,Indiana,2010,2.03,2.41,7,broncos
1990.0,Pat Chaffey,Oregon State,FB,73.0,218.0,8.75,30.0,,4.84,12.0,29.5,110.0,4.18,,,RB,"Pat Chaffey, Oregon State",True,ChafPa00,5,117.0,bears,1993.0,23.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,61.0,330.0,2.0,11.0,111.0,,1.0,,,Oregon State,http://www.sports-reference.com/cfb/players/pat-chaffey-1.html,32.0,,,,,1421.0,18.0,1293.0,5.0,,,,,patchaffey,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1591"">Link</a>",Pat Chaffey,FB,Oregon State,1990,2.35,2.4,5,bears
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terrybagsby,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2165"">Link</a>",Terry Bagsby,LB,East Texas Baptist,1991,3.47,2.4,5,buccaneers
1997.0,Marvin Thomas,Memphis,DE,76.0,265.0,9.5,34.63,,4.87,20.0,30.0,109.0,4.6,,,DL,"Marvin Thomas, Memphis",True,ThomMa22,7,233.0,bears,1998.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Memphis,,,,,,,,,,,,,,,marvinthomas,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4316"">Link</a>",Marvin Thomas,DE,Memphis,1997,3.95,2.4,7,bears
1998.0,Kamil Loud,Cal Poly-SLO,WR,71.9,190.0,9.63,32.0,,4.47,,32.0,114.0,4.26,,,WR,"Kamil Loud, Cal Poly-SLO",True,LoudKa00,7,238.0,bills,1999.0,22.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66.0,0.0,,,,Cal Poly-San Luis Obispo,,,,,,,,,,,,,,,kamilloud,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4653"">Link</a>",Kamil Loud,WR,Cal Poly,1998,4.29,2.4,7,bills
1988.0,David Richards,UCLA,OT,77.0,327.0,9.0,,,5.29,22.0,22.5,90.0,4.98,,,OL,"David Richards, UCLA",True,RichDa20,4,98.0,chargers,1996.0,22.0,0.0,0.0,8.0,49.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,UCLA,,,,,,,,,,,,,,,davidrichards,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=499"">Link</a>",David Richards,OT,UCLA,1988,1.8,2.39,4,chargers
1994.0,Randy Fuller,Tennessee State,CB,69.8,173.0,8.5,30.5,,4.6,,34.0,118.0,4.14,,,DB,"Randy Fuller, Tennessee State",True,FullRa20,4,123.0,broncos,1999.0,24.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,3.0,Tennessee State,,,,,,,,,,,,,,,randyfuller,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3314"">Link</a>",Randy Fuller,CB,Tennessee State,1994,4.55,2.39,4,broncos
2003.0,Demetrin Veal,Tennessee,DE,74.1,288.0,10.25,32.0,,5.26,26.0,,111.0,,,,DL,"Demetrin Veal, Tennessee",True,VealDe20,7,238.0,falcons,2007.0,22.0,0.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,2.5,Tennessee,,,,,,,,,,,,,,,demetrinveal,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6366"">Link</a>",Demetrin Veal,DE,Tennessee,2003,2.44,2.39,7,falcons
2004.0,Shane Olivea,Ohio State,OT,74.9,302.0,8.5,30.88,,5.25,,29.0,92.0,4.71,,,OL,"Shane Olivea, Ohio State",True,OlivSh20,7,209.0,chargers,2007.0,22.0,0.0,0.0,4.0,31.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ohio State,,,,,,,,,,,,,,,shaneolivea,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6914"">Link</a>",Shane Olivea,OT,Ohio State,2004,3.46,2.39,7,chargers
2011.0,Nathan Enderle,Idaho,QB,76.13,240.0,9.88,31.25,,5.12,,25.5,102.0,4.46,,,QB,"Nathan Enderle, Idaho",True,EndeNa00,5,160.0,bears,,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Idaho,http://www.sports-reference.com/cfb/players/nathan-enderle-1.html,46.0,10084.0,74.0,60.0,54.6,-349.0,3.0,,,,,,,nathanenderle,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9552"">Link</a>",Nathan Enderle,QB,Idaho,2011,2.34,2.39,5,bears
1987.0,Ron Morris,Southern Methodist (TX),WR,72.6,187.0,,,,4.59,8.0,31.5,116.0,4.29,,,WR,"Ron Morris, Southern Methodist (TX)",True,MorrRo00,2,54.0,bears,1992.0,22.0,0.0,0.0,3.0,18.0,66.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,0.0,121.0,1991.0,,9.0,,,SMU,http://www.sports-reference.com/cfb/players/ron-morris-1.html,44.0,,,,,198.0,2.0,2410.0,15.0,,,,,ronmorris,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=299"">Link</a>",Ron Morris,WR,Southern Methodist,1987,4.74,2.38,2,bears
1988.0,Greg Scales,Wake Forest,TE,75.6,253.0,9.25,,,4.84,17.0,29.0,112.0,4.54,,,TE,"Greg Scales, Wake Forest",True,ScalGr00,5,112.0,saints,1991.0,22.0,0.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,196.0,,2.0,,,Wake Forest,http://www.sports-reference.com/cfb/players/greg-scales-1.html,44.0,,,,,0.0,0.0,828.0,13.0,,,,,gregscales,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=561"">Link</a>",Greg Scales,TE,Wake Forest,1988,5.0,2.38,5,saints
